CLUSTERID1	interaction	CLUSTERID2	DeltaMZ	MEH	Cosine	OtherScore	ComponentIndex	EdgeAnnotation	shared_motifs	TopSharedMotifs
5983	motif_133	5983	0.0	1.0	1.0	1.0	-1		['motif_133']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
5989	motif_93	5989	0.0	1.0	1.0	1.0	-1		['motif_93', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
5989	motif_83	5989	0.0	1.0	1.0	1.0	-1		['motif_93', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6060	motif_101	6060	0.0	1.0	1.0	1.0	-1		['motif_101', 'motif_146', 'motif_19']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6060	motif_146	6060	0.0	1.0	1.0	1.0	-1		['motif_101', 'motif_146', 'motif_19']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6060	motif_19	6060	0.0	1.0	1.0	1.0	-1		['motif_101', 'motif_146', 'motif_19']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6063	motif_70	6063	0.0	1.0	1.0	1.0	-1		['motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6070	motif_126	6070	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_108', 'motif_175']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6070	motif_108	6070	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_108', 'motif_175']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6070	motif_175	6070	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_108', 'motif_175']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6078	motif_53	6078	0.0	1.0	1.0	1.0	-1		['motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6081	motif_133	6081	0.0	1.0	1.0	1.0	-1		['motif_133', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6081	motif_83	6081	0.0	1.0	1.0	1.0	-1		['motif_133', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6082	motif_91	6082	0.0	1.0	1.0	1.0	-1		['motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6083	motif_53	6083	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_14', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6083	motif_14	6083	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_14', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6083	motif_83	6083	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_14', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6095	motif_81	6095	0.0	1.0	1.0	1.0	-1		['motif_81']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6118	motif_103	6118	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_25', 'motif_123', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6118	motif_181	6118	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_25', 'motif_123', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6118	motif_25	6118	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_25', 'motif_123', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6118	motif_123	6118	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_25', 'motif_123', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6118	motif_70	6118	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_181', 'motif_25', 'motif_123', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6119	motif_103	6119	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25', 'motif_64', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6119	motif_25	6119	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25', 'motif_64', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6119	motif_64	6119	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25', 'motif_64', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6119	motif_53	6119	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25', 'motif_64', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6128	motif_39	6128	0.0	1.0	1.0	1.0	-1		['motif_39']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6129	motif_126	6129	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_53', 'motif_91', 'motif_134']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6129	motif_53	6129	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_53', 'motif_91', 'motif_134']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6129	motif_91	6129	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_53', 'motif_91', 'motif_134']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6129	motif_134	6129	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_53', 'motif_91', 'motif_134']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6138	motif_14	6138	0.0	1.0	1.0	1.0	-1		['motif_14', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6138	motif_104	6138	0.0	1.0	1.0	1.0	-1		['motif_14', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6148	motif_8	6148	0.0	1.0	1.0	1.0	-1		['motif_8']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6150	motif_71	6150	0.0	1.0	1.0	1.0	-1		['motif_71']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6154	motif_175	6154	0.0	1.0	1.0	1.0	-1		['motif_175']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6157	motif_14	6157	0.0	1.0	1.0	1.0	-1		['motif_14', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6157	motif_104	6157	0.0	1.0	1.0	1.0	-1		['motif_14', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6172	motif_8	6172	0.0	1.0	1.0	1.0	-1		['motif_8']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6180	motif_8	6180	0.0	1.0	1.0	1.0	-1		['motif_8']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6229	motif_14	6229	0.0	1.0	1.0	1.0	-1		['motif_14', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6229	motif_104	6229	0.0	1.0	1.0	1.0	-1		['motif_14', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6233	motif_123	6233	0.0	1.0	1.0	1.0	-1		['motif_123', 'motif_53', 'motif_70', 'motif_137']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6233	motif_53	6233	0.0	1.0	1.0	1.0	-1		['motif_123', 'motif_53', 'motif_70', 'motif_137']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6233	motif_70	6233	0.0	1.0	1.0	1.0	-1		['motif_123', 'motif_53', 'motif_70', 'motif_137']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6233	motif_137	6233	0.0	1.0	1.0	1.0	-1		['motif_123', 'motif_53', 'motif_70', 'motif_137']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6236	motif_158	6236	0.0	1.0	1.0	1.0	-1		['motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6237	motif_53	6237	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_99']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6237	motif_99	6237	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_99']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6238	motif_53	6238	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_14', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6238	motif_14	6238	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_14', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6238	motif_83	6238	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_14', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6246	motif_123	6246	0.0	1.0	1.0	1.0	-1		['motif_123']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6254	motif_83	6254	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6259	motif_175	6259	0.0	1.0	1.0	1.0	-1		['motif_175']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6282	motif_83	6282	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6282	motif_104	6282	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6294	motif_83	6294	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6294	motif_14	6294	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6294	motif_104	6294	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6301	motif_126	6301	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_53', 'motif_64', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6301	motif_53	6301	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_53', 'motif_64', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6301	motif_64	6301	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_53', 'motif_64', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6301	motif_70	6301	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_53', 'motif_64', 'motif_70']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6310	motif_83	6310	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6310	motif_14	6310	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6315	motif_103	6315	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25', 'motif_126', 'motif_53', 'motif_101', 'motif_111']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6315	motif_25	6315	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25', 'motif_126', 'motif_53', 'motif_101', 'motif_111']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6315	motif_126	6315	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25', 'motif_126', 'motif_53', 'motif_101', 'motif_111']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6315	motif_53	6315	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25', 'motif_126', 'motif_53', 'motif_101', 'motif_111']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6315	motif_101	6315	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25', 'motif_126', 'motif_53', 'motif_101', 'motif_111']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6315	motif_111	6315	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25', 'motif_126', 'motif_53', 'motif_101', 'motif_111']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6316	motif_111	6316	0.0	1.0	1.0	1.0	-1		['motif_111', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6316	motif_53	6316	0.0	1.0	1.0	1.0	-1		['motif_111', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6318	motif_16	6318	0.0	1.0	1.0	1.0	-1		['motif_16']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6322	motif_126	6322	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6322	motif_53	6322	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6323	motif_156	6323	0.0	1.0	1.0	1.0	-1		['motif_156', 'motif_146']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6323	motif_146	6323	0.0	1.0	1.0	1.0	-1		['motif_156', 'motif_146']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6325	motif_134	6325	0.0	1.0	1.0	1.0	-1		['motif_134']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6334	motif_83	6334	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6337	motif_53	6337	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_14', 'motif_83', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6337	motif_14	6337	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_14', 'motif_83', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6337	motif_83	6337	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_14', 'motif_83', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6337	motif_104	6337	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_14', 'motif_83', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6338	motif_14	6338	0.0	1.0	1.0	1.0	-1		['motif_14', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6338	motif_104	6338	0.0	1.0	1.0	1.0	-1		['motif_14', 'motif_104']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6345	motif_126	6345	0.0	1.0	1.0	1.0	-1		['motif_126']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6347	motif_126	6347	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_43']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6347	motif_43	6347	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_43']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6348	motif_126	6348	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_188']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6348	motif_188	6348	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_188']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6352	motif_20	6352	0.0	1.0	1.0	1.0	-1		['motif_20']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6356	motif_83	6356	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6358	motif_83	6358	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6358	motif_14	6358	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6359	motif_83	6359	0.0	1.0	1.0	1.0	-1		['motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6364	motif_108	6364	0.0	1.0	1.0	1.0	-1		['motif_108']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6369	motif_25	6369	0.0	1.0	1.0	1.0	-1		['motif_25']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6374	motif_103	6374	0.0	1.0	1.0	1.0	-1		['motif_103']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6379	motif_91	6379	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6379	motif_128	6379	0.0	1.0	1.0	1.0	-1		['motif_91', 'motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6381	motif_158	6381	0.0	1.0	1.0	1.0	-1		['motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6382	motif_83	6382	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6382	motif_14	6382	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6388	motif_26	6388	0.0	1.0	1.0	1.0	-1		['motif_26']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6389	motif_136	6389	0.0	1.0	1.0	1.0	-1		['motif_136']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6393	motif_103	6393	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6393	motif_25	6393	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_25']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6395	motif_108	6395	0.0	1.0	1.0	1.0	-1		['motif_108']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6396	motif_126	6396	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_103', 'motif_101', 'motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6396	motif_103	6396	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_103', 'motif_101', 'motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6396	motif_101	6396	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_103', 'motif_101', 'motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6396	motif_91	6396	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_103', 'motif_101', 'motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6398	motif_83	6398	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6398	motif_14	6398	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6403	motif_133	6403	0.0	1.0	1.0	1.0	-1		['motif_133', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6403	motif_83	6403	0.0	1.0	1.0	1.0	-1		['motif_133', 'motif_83']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6408	motif_103	6408	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_53', 'motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6408	motif_53	6408	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_53', 'motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6408	motif_91	6408	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_53', 'motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6411	motif_103	6411	0.0	1.0	1.0	1.0	-1		['motif_103']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6412	motif_136	6412	0.0	1.0	1.0	1.0	-1		['motif_136', 'motif_25']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6412	motif_25	6412	0.0	1.0	1.0	1.0	-1		['motif_136', 'motif_25']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6419	motif_91	6419	0.0	1.0	1.0	1.0	-1		['motif_91']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6421	motif_14	6421	0.0	1.0	1.0	1.0	-1		['motif_14', 'motif_12']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6421	motif_12	6421	0.0	1.0	1.0	1.0	-1		['motif_14', 'motif_12']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6422	motif_14	6422	0.0	1.0	1.0	1.0	-1		['motif_14', 'motif_12']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6422	motif_12	6422	0.0	1.0	1.0	1.0	-1		['motif_14', 'motif_12']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6423	motif_126	6423	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_188', 'motif_39']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6423	motif_188	6423	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_188', 'motif_39']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6423	motif_39	6423	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_188', 'motif_39']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6424	motif_16	6424	0.0	1.0	1.0	1.0	-1		['motif_16']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6426	motif_126	6426	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_53', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6426	motif_53	6426	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_53', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6426	motif_158	6426	0.0	1.0	1.0	1.0	-1		['motif_126', 'motif_53', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6427	motif_103	6427	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_64', 'motif_53', 'motif_19', 'motif_75', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6427	motif_64	6427	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_64', 'motif_53', 'motif_19', 'motif_75', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6427	motif_53	6427	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_64', 'motif_53', 'motif_19', 'motif_75', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6427	motif_19	6427	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_64', 'motif_53', 'motif_19', 'motif_75', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6427	motif_75	6427	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_64', 'motif_53', 'motif_19', 'motif_75', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6427	motif_158	6427	0.0	1.0	1.0	1.0	-1		['motif_103', 'motif_64', 'motif_53', 'motif_19', 'motif_75', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6433	motif_188	6433	0.0	1.0	1.0	1.0	-1		['motif_188', 'motif_160', 'motif_70', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6433	motif_160	6433	0.0	1.0	1.0	1.0	-1		['motif_188', 'motif_160', 'motif_70', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6433	motif_70	6433	0.0	1.0	1.0	1.0	-1		['motif_188', 'motif_160', 'motif_70', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6433	motif_158	6433	0.0	1.0	1.0	1.0	-1		['motif_188', 'motif_160', 'motif_70', 'motif_158']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6507	motif_103	6507	0.0	1.0	1.0	1.0	-1		['motif_103']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6511	motif_83	6511	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6511	motif_14	6511	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6511	motif_53	6511	0.0	1.0	1.0	1.0	-1		['motif_83', 'motif_14', 'motif_53']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6521	motif_146	6521	0.0	1.0	1.0	1.0	-1		['motif_146']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6525	motif_103	6525	0.0	1.0	1.0	1.0	-1		['motif_103']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6530	motif_16	6530	0.0	1.0	1.0	1.0	-1		['motif_16']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6533	motif_53	6533	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6533	motif_14	6533	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_14']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6539	motif_103	6539	0.0	1.0	1.0	1.0	-1		['motif_103']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6545	motif_53	6545	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_156']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6545	motif_156	6545	0.0	1.0	1.0	1.0	-1		['motif_53', 'motif_156']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
6548	motif_156	6548	0.0	1.0	1.0	1.0	-1		['motif_156', 'motif_126', 'motif_53', 'motif_146', 'motif_128']	['motif_103', 'motif_53', 'motif_126', 'motif_83', 'motif_128']
