CLUSTERID1	interaction	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ	MEH	OtherScore	shared_motifs	TopSharedMotifs
10258	cosine	11545	9.0	0.986	44.023999999999994	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10114	cosine	11552	9.0	0.9808	-44.028	0.0	0.0	['motif_284', 'motif_226', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10109	cosine	10258	9.0	0.9821	-88.044	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9056	cosine	11927	9.0	0.9769	0.001	0.0	0.0	['motif_48', 'motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5915	cosine	10109	9.0	0.9851	-44.027	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10041	cosine	10072	9.0	0.9834	-44.025	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9100	cosine	11927	9.0	0.9731	44.027	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10052	cosine	11552	9.0	0.976	-176.102	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5871	cosine	11509	9.0	0.9866	44.027	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9181	cosine	11472	9.0	0.9722	176.104	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
11519	cosine	11552	9.0	0.9812	-44.023999999999994	0.0	0.0	['motif_284', 'motif_226', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9100	cosine	9298	9.0	0.9602	-112.12799999999999	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9102	cosine	10170	9.0	0.978	-0.006999999999999999	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5871	cosine	11545	9.0	0.9798	-176.09799999999998	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10109	cosine	10170	9.0	0.9848	-44.023999999999994	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9056	cosine	11519	9.0	0.9795	-44.028	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5860	cosine	11509	9.0	0.9766	88.054	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9181	cosine	11477	9.0	0.9484	132.085	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
11545	cosine	11623	9.0	0.9823	-44.023	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5893	cosine	11509	9.0	0.9837	0.001	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10054	cosine	10170	9.0	0.9743	-176.113	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5860	cosine	9102	9.0	0.9817	-132.069	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10170	cosine	11545	9.0	0.9822	0.005	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10052	cosine	11519	9.0	0.9696	-132.078	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5891	cosine	11598	9.0	0.9719	-176.107	0.0	0.0	['motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5915	cosine	11545	9.0	0.9833	-88.04700000000001	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10041	cosine	10052	9.0	0.9778	44.025	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10041	cosine	11927	9.0	0.973	-44.023999999999994	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5893	cosine	9254	9.0	0.97	44.045	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5871	cosine	11623	9.0	0.9753	-220.12099999999998	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10072	cosine	10185	9.0	0.9708	-88.053	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5943	cosine	11477	9.0	0.9311	44.036	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9102	cosine	9173	9.0	0.9855	-44.022	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9173	cosine	10170	9.0	0.976	44.015	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10109	cosine	11545	9.0	0.9867	-44.02	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9029	cosine	9181	9.0	0.9629	-132.09	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9173	cosine	11623	9.0	0.982	-0.003	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5860	cosine	5891	9.0	0.9766	56.068999999999996	0.0	0.0	['motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9056	cosine	10041	9.0	0.9823	44.023999999999994	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10041	cosine	11519	9.0	0.985	-88.053	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10109	cosine	11512	9.0	0.9938	0.006999999999999999	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9029	cosine	11552	9.0	0.9790000000000001	-132.09	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10041	cosine	10185	9.0	0.9735	-132.078	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5860	cosine	5893	9.0	0.9838	88.053	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9100	cosine	11472	9.0	0.9765	132.078	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9056	cosine	11552	9.0	0.9816	-88.052	0.0	0.0	['motif_284', 'motif_226', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9102	cosine	10258	9.0	0.9811	-44.027	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9100	cosine	9181	9.0	0.9788	-44.026	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5915	cosine	10258	9.0	0.9773	-132.072	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5871	cosine	10120	9.0	0.9822	44.028999999999996	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10072	cosine	11927	9.0	0.9814	0.001	0.0	0.0	['motif_48', 'motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9056	cosine	9181	9.0	0.9666	-88.052	0.0	0.0	['motif_284', 'motif_226', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10054	cosine	10120	9.0	0.9829	44.018	0.0	0.0	['motif_159', 'motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10258	cosine	11512	9.0	0.982	88.051	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
11472	cosine	11477	9.0	0.9736	-44.018	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
11472	cosine	11927	9.0	0.9698	-88.051	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5871	cosine	5915	9.0	0.9843	-88.051	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
11552	cosine	11927	9.0	0.9738	88.053	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10114	cosine	11598	9.0	0.9690000000000001	-88.054	0.0	0.0	['motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5915	cosine	9102	9.0	0.9813	-88.045	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
11519	cosine	11927	9.0	0.9694	44.028999999999996	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10052	cosine	11472	9.0	0.9764	0.002	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9029	cosine	11927	9.0	0.9735	-44.037	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10185	cosine	11552	9.0	0.9677	0.001	0.0	0.0	['motif_284', 'motif_226', 'motif_93', 'motif_158']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10114	cosine	11519	9.0	0.9853	-0.004	0.0	0.0	['motif_226', 'motif_284', 'motif_248', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5871	cosine	10109	9.0	0.981	-132.078	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9029	cosine	10114	9.0	0.9782	-88.06200000000001	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9029	cosine	11519	9.0	0.9771	-88.066	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5891	cosine	10185	9.0	0.9711	-132.082	0.0	0.0	['motif_93', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10114	cosine	10185	9.0	0.9776	-44.03	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10109	cosine	11623	9.0	0.9849	-88.04299999999999	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9100	cosine	11552	9.0	0.963	-44.026	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9056	cosine	10052	9.0	0.9834	88.04899999999999	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10072	cosine	11519	9.0	0.9842	-44.027	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5871	cosine	11512	9.0	0.9829	-132.071	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5891	cosine	10114	9.0	0.9722	-88.052	0.0	0.0	['motif_93', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10170	cosine	11623	9.0	0.9805	-44.019	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9254	cosine	11509	9.0	0.9737	-44.043	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10185	cosine	11598	9.0	0.9745	-44.025	0.0	0.0	['motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9029	cosine	9056	9.0	0.9884	-44.038000000000004	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5860	cosine	5915	9.0	0.9865	-44.023999999999994	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9100	cosine	10072	9.0	0.9651	44.025	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10072	cosine	11552	9.0	0.9852	-88.052	0.0	0.0	['motif_284', 'motif_226', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9102	cosine	10109	9.0	0.9818	44.018	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9173	cosine	10258	9.0	0.9809	-0.005	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10052	cosine	10072	9.0	0.9823	-88.05	0.0	0.0	['motif_93', 'motif_284', 'motif_226']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9102	cosine	11512	9.0	0.9829	44.025	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9102	cosine	11623	9.0	0.98	-44.025	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9173	cosine	10109	9.0	0.9815	88.039	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5871	cosine	5893	9.0	0.9892	44.026	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5860	cosine	11545	9.0	0.9813	-132.071	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9056	cosine	10072	9.0	0.9840000000000001	-0.001	0.0	0.0	['motif_48', 'motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5891	cosine	11519	9.0	0.9699	-88.057	0.0	0.0	['motif_93', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
9100	cosine	11477	9.0	0.9624	88.059	0.0	0.0	['motif_226', 'motif_284', 'motif_93']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
5915	cosine	11512	9.0	0.9862	-44.02	0.0	0.0	['motif_226', 'motif_284']	['motif_284', 'motif_226', 'motif_93', 'motif_159', 'motif_48']
10035	cosine	10311	11.0	0.988	-132.08	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5847	cosine	10311	11.0	0.9801	-176.11	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
11542	cosine	11544	11.0	0.981	-88.05799999999999	0.0	0.0	['motif_159', 'motif_226', 'motif_224']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10035	cosine	10064	11.0	0.993	-44.027	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5847	cosine	10086	11.0	0.9843	-0.002	0.0	0.0	['motif_205', 'motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5849	cosine	10064	11.0	0.988	-44.03	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5887	cosine	10311	11.0	0.9853	-88.05799999999999	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5887	cosine	10035	11.0	0.9909	44.022	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10086	cosine	11581	11.0	0.9823	44.028	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10064	cosine	11581	11.0	0.9797	132.083	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5849	cosine	5875	11.0	0.9849	88.052	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
8955	cosine	11533	11.0	0.9721	44.025	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5847	cosine	11581	11.0	0.9831	44.026	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10311	cosine	10412	11.0	0.9823	-44.02	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5847	cosine	11542	11.0	0.9855	-0.001	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5875	cosine	10064	11.0	0.9840000000000001	-132.082	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5847	cosine	11544	11.0	0.9833	-88.059	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10064	cosine	10086	11.0	0.9818	88.055	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5887	cosine	10064	11.0	0.9887	-0.004	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5875	cosine	11544	11.0	0.9825	-132.085	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10311	cosine	11544	11.0	0.9853	88.051	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5849	cosine	11544	11.0	0.9869	-44.033	0.0	0.0	['motif_159', 'motif_226', 'motif_224']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5849	cosine	11542	11.0	0.9879	44.025	0.0	0.0	['motif_159', 'motif_226', 'motif_224']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10035	cosine	11581	11.0	0.9855	88.056	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5887	cosine	11581	11.0	0.9788	132.078	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5849	cosine	10311	11.0	0.9834	-132.083	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
9092	cosine	11581	11.0	0.9891	-44.025	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
9092	cosine	11542	11.0	0.9877	-88.053	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5875	cosine	11542	11.0	0.9926	-44.027	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5849	cosine	10086	11.0	0.9853	44.025	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5875	cosine	10035	11.0	0.9858	-88.056	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10064	cosine	11544	11.0	0.9905	-0.003	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10064	cosine	10311	11.0	0.9855	-88.054	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5847	cosine	5849	11.0	0.9840000000000001	-44.026	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5849	cosine	10035	11.0	0.9894	-0.003	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5887	cosine	6109	11.0	0.9858	-88.054	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5849	cosine	5887	11.0	0.9898	-44.026	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
6109	cosine	10412	11.0	0.9689	-44.023999999999994	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5847	cosine	11533	11.0	0.9798	-44.028	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5847	cosine	10064	11.0	0.9812	-88.056	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10086	cosine	11544	11.0	0.9848	-88.057	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5875	cosine	5887	11.0	0.9843	-132.078	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5887	cosine	11542	11.0	0.9836	88.051	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
9092	cosine	10086	11.0	0.9790000000000001	-88.053	0.0	0.0	['motif_205', 'motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5847	cosine	10035	11.0	0.9854	-44.03	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5849	cosine	11581	11.0	0.9824	88.053	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10086	cosine	10311	11.0	0.9791	-176.108	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10035	cosine	10086	11.0	0.9887	44.028	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5875	cosine	11581	11.0	0.9896	0.001	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5887	cosine	11544	11.0	0.986	-0.006999999999999999	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5875	cosine	10086	11.0	0.9855	-44.028	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10064	cosine	11542	11.0	0.9840000000000001	88.055	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
11542	cosine	11581	11.0	0.9928	44.028	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5875	cosine	9092	11.0	0.9866	44.026	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
10035	cosine	11544	11.0	0.9896	-44.028999999999996	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
6109	cosine	10311	11.0	0.9826	-0.004	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
5847	cosine	5875	11.0	0.9855	44.026	0.0	0.0	['motif_159', 'motif_226', 'motif_284']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
11533	cosine	11544	11.0	0.9821	-44.031000000000006	0.0	0.0	['motif_159', 'motif_226']	['motif_159', 'motif_226', 'motif_284', 'motif_224', 'motif_205']
