CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
343	4749	505	0.9635	-56.062
249	1087	505	0.9708	28.031
1087	3548	505	0.9676	-28.031
249	343	505	0.9712	28.031
2634	3548	505	0.9894	28.032
3548	4724	505	0.9923	0.000
1087	4724	505	0.9716	-28.031
343	2634	505	0.9588	-56.063
1087	4749	505	0.9608	-56.063
3589	4724	505	0.9729	28.032
3901	7760	505	1.0	0.000
3548	4749	505	0.9875	-28.031
249	3548	505	0.9928	-0.000
343	3548	505	0.964	-28.031
249	4724	505	0.9971	0.000
2634	4749	505	0.9877	0.000
249	3589	505	0.9798	-28.032
3548	3589	505	0.9746	-28.031
343	1087	505	0.9864	0.000
2634	4724	505	0.9839	28.032
249	4749	505	0.9821	-28.031
3548	7760	505	0.9698	-10.021
3548	3901	505	0.9698	-10.021
4724	4749	505	0.9798	-28.032
249	2634	505	0.9839	-28.032
10078	11482	506	0.9834	44.026
3529	6455	512	1.0	0.002
494	2983	513	0.7695	-65.026
2983	5964	513	0.8245	-0.001
7617	10104	514	0.9595	-0.002
6486	6759	517	0.8078	-21.984
2004	6486	517	0.881	-0.000
2004	6759	517	0.8254	-21.985
4301	4326	518	0.9947	-44.007
2772	4326	518	0.9948	-88.144
1039	6487	524	0.8795	14.016
3459	7636	524	0.9622	-0.000
1194	6417	524	0.8903	14.018
2679	6417	524	0.8835	-28.029
1652	1961	524	0.8683	14.016
1039	6328	524	0.9739	-0.003
1961	3459	524	0.9578	-28.033
3459	6328	524	0.9739	-0.002
6328	6417	524	0.9114	-14.012
3459	9179	524	0.8919	28.032
1961	4591	524	0.9464	-28.032
1039	3459	524	0.9692	-0.001
1702	3614	524	0.9224	-0.001
4591	6418	524	0.8744	-26.016
1062	4591	524	0.9297	26.016
1194	6487	524	0.8648	42.047
1062	4735	524	0.8861	-0.001
1702	6417	524	0.923	-28.030
1062	6328	524	0.9231	26.014
3459	6417	524	0.8855	-14.013
1961	6328	524	0.9452	-28.034
4591	9179	524	0.8788	28.031
4735	6418	524	0.8249	0.001
3459	4591	524	0.9781	0.001
1039	4591	524	0.9798	0.000
1194	3459	524	0.9438	28.031
1702	11678	524	0.8423	-40.031
1039	1652	524	0.8834	14.015
1194	4591	524	0.9328	28.032
1652	7636	524	0.8624	-14.017
1702	2074	524	0.9296	0.000
6328	7636	524	0.9606	0.001
2679	6487	524	0.8739	0.001
1194	6328	524	0.9115	28.029
3614	11678	524	0.8428	-40.031
1062	6418	524	0.9035	0.000
6417	7636	524	0.8774	14.013
6328	6487	524	0.8945	14.018
1039	6417	524	0.8986	-14.014
1062	1194	524	0.8793	-2.016
6417	6487	524	0.9036	28.030
1039	1961	524	0.9475	28.032
1702	6487	524	0.871	-0.000
1652	6417	524	0.8815	-28.029
1194	7636	524	0.9396	28.030
1652	6487	524	0.8991	0.000
6328	9179	524	0.8909	28.034
1039	7636	524	0.9579	-0.001
1136	1702	524	0.827	14.016
2074	3614	524	0.8898	-0.001
4591	6328	524	0.9754	-0.003
4591	6417	524	0.8788	-14.014
1062	3459	524	0.9063	26.015
1062	7636	524	0.9074	26.015
1961	7636	524	0.9427	-28.033
1039	1194	524	0.9201	-28.032
1702	2679	524	0.8485	-0.001
1039	1062	524	0.9236	-26.016
1062	1961	524	0.8934	54.048
3459	6487	524	0.8711	14.017
1652	2679	524	0.9094	-0.001
4591	7636	524	0.9684	-0.001
7636	9179	524	0.8778	28.032
1194	1652	524	0.8664	42.047
1194	1961	524	0.9214	56.063
1961	9179	524	0.8777	-0.001
1036	5427	534	0.9164	-0.001
403	4133	539	1.0	0.000
496	2938	541	0.7423	-28.032
10431	11682	551	0.9647	-0.003
480	3500	555	0.9592	-0.000
7643	10136	562	0.9407	-0.002
598	2719	565	1.0	0.001
4715	5807	567	0.9963	28.032
414	7481	568	0.9895	0.001
414	3374	568	0.9897	-0.000
7816	7821	571	0.9433	28.031
4609	5741	576	0.7886	17.003
21	2623	576	1.0	-0.000
4609	4709	576	0.8543	-23.016
2623	5741	576	1.0	0.000
2623	4609	576	0.7886	-17.003
36	4709	576	0.9822	0.000
21	4609	576	0.7886	-17.003
21	5741	576	1.0	0.000
36	4609	576	0.8574	23.016
8944	9170	579	0.7188	232.207
236	3397	579	0.7407	-16.025
8925	9170	579	0.8118	204.194
236	3330	579	0.7473	28.041
3330	3397	579	0.9555	-44.065
9005	9170	579	0.9807	44.038
8925	9148	579	0.806	-248.230
8925	8944	579	0.8314	-28.013
3330	8944	579	0.82	84.114
8944	9148	579	0.9717	-220.217
8925	9005	579	0.8124	160.156
58	3181	585	1.0	-0.001
4874	4910	587	0.9694	-44.026
4656	6392	589	0.9835	0.004
3690	4848	592	0.8912	-0.000
3581	5959	594	0.9398	58.113
3894	10165	599	0.9782	0.000
3394	9084	603	0.916	84.115
9084	11560	603	0.7236	-108.198
9011	9084	603	0.9198	-28.012
9084	10209	603	0.7212	-108.198
9011	9145	603	0.7839	-92.162
9145	10209	603	0.9589	-44.049
9084	9145	603	0.7385	-64.150
9145	11560	603	0.9651	-44.049
10209	11560	603	0.9736	0.000
9011	10209	603	0.7719	-136.210
9011	11560	603	0.7726	-136.210
7575	10063	617	0.9838	-0.001
4799	6467	620	0.9529	-0.000
365	3184	622	1.0	0.001
537	3671	627	0.9151	-44.026
537	3638	627	0.9168	0.000
1576	1630	630	0.9418	-0.001
1630	7539	630	0.8785	0.000
5505	7574	651	0.963	0.001
7574	10083	651	0.9704	-44.029
7574	10393	651	0.9728	-88.064
642	2732	661	1.0	-0.000
1028	1113	665	0.7911	-13.980
1026	1028	665	0.7437	-2.017
24	1113	665	0.8849	-5.928
24	1026	665	0.8342	10.068
1026	1096	665	0.7406	101.950
24	1028	665	0.8487	8.051
1026	1113	665	0.9432	-15.997
1096	1113	665	0.7998	-117.947
24	1096	665	0.7553	112.018
1028	1096	665	0.7391	103.967
3441	4707	666	0.9478	0.001
547	4707	666	0.9506	0.000
547	3441	666	0.948	-0.001
4406	8165	667	0.7868	0.000
711	2720	669	1.0	-0.001
1305	5823	672	0.9809	-14.015
4354	5823	672	0.9816	-14.015
391	2618	674	1.0	0.001
7469	10031	680	0.9894	-28.030
7469	9015	680	0.9888	28.029
3375	7469	680	0.9887	0.002
529	4714	687	0.8664	-28.030
733	4612	691	0.9917	-0.001
135	7407	691	0.9864	0.002
135	733	691	0.9872	0.001
7941	8340	693	0.9423	-72.078
368	4620	698	1.0	0.000
3467	6429	699	1.0	-0.001
1063	2637	702	0.8971	-56.063
2637	4439	702	0.9037	-28.031
1674	2349	716	1.0	-0.007
505	2672	722	1.0	-0.000
10372	11625	726	1.0	-0.011
9090	9134	733	0.9711	-176.102
3426	6395	736	0.9697	-0.001
1451	3604	741	0.8031	-0.092
1451	1782	741	0.72	-0.001
1782	3604	741	0.7408	-0.091
7543	7734	742	0.9512	0.001
7543	7610	742	0.9563	88.049
3516	10067	745	0.9662	44.020
3458	10067	745	0.9774	-0.009
3458	7496	745	0.978	44.024
3664	10067	745	0.9578	88.047
7632	10067	745	0.9724	-28.044
7496	10067	745	0.9822	-44.034
3516	3664	745	0.9729	-44.027
7496	7632	745	0.9605	-15.990
8777	11520	760	0.9828	0.000
7882	11800	764	0.813	3.972
10324	11800	764	0.8915	-0.003
934	3251	780	0.9339	-0.014
367	2610	781	1.0	0.002
196	4679	787	0.9902	44.027
245	4679	787	0.9897	0.001
3186	4679	787	0.9902	44.025
3186	3325	787	0.9908	-0.002
196	1173	787	0.9885	28.028
3325	4679	787	0.989	44.027
196	3325	787	0.9908	0.000
1173	3186	787	0.9885	-28.027
196	3186	787	1.0	0.002
3596	4751	796	0.9337	-0.004
2433	2585	803	0.9581	-2.016
5761	5767	803	0.9864	28.031
1428	2433	803	0.9665	2.015
2433	5767	803	0.961	2.017
1428	5761	803	0.9583	-23.999
7435	10369	806	0.8705	-208.063
9075	9099	817	0.9706	44.045
8152	8206	818	0.9287	-44.000
2811	8206	818	0.9269	0.023
2811	8152	818	0.8814	44.023
7616	10021	821	0.9876	-0.001
1080	2684	824	0.8314	0.000
1080	1180	824	0.8406	0.000
546	2638	825	0.7379	-20.939
338	2638	825	0.7498	-8.938
462	546	825	0.7061	14.009
338	546	825	0.9507	12.001
1086	1133	845	0.9945	-44.026
212	2631	847	1.0	-0.001
4711	6439	851	0.9759	0.000
404	2622	854	1.0	-0.000
471	4842	855	1.0	0.001
1064	3485	859	0.9984	-0.000
1035	1076	865	0.8276	30.011
8911	9908	871	0.9951	-0.000
4668	6397	872	0.9883	0.000
141	2607	873	1.0	0.001
7664	7709	892	0.9701	-44.044
2655	7592	893	0.9251	0.004
7464	9992	918	1.0	0.000
5469	8500	926	0.9833	0.002
66	1604	927	1.0	-0.000
4758	4790	938	0.9233	-44.026
4758	6434	938	0.9134	88.050
1324	4719	949	0.8839	-0.000
1324	6398	949	0.8823	-0.000
1092	3758	955	0.8773	0.001
477	2651	958	1.0	0.000
393	2624	980	1.0	-0.002
3300	4629	984	0.9954	-0.000
401	4689	986	1.0	-0.001
7550	7581	989	0.9407	-14.015
513	5850	998	1.0	0.014
571	2689	1001	1.0	0.001
9044	10286	1006	0.9075	88.091
5909	10286	1006	0.899	-0.014
532	2661	1020	1.0	-0.001
1960	9139	1022	0.8993	0.001
9945	11425	1024	0.9934	-44.022
2581	11425	1024	0.9934	-44.016
2581	9945	1024	1.0	0.007
63	3390	1044	0.8427	56.063
641	2759	1070	0.9041	0.000
641	2776	1070	0.8718	0.000
1214	5763	1094	0.9796	-333.303
370	2615	1097	1.0	0.000
1647	7943	1109	1.0	0.000
538	2367	1120	1.0	0.002
1558	2790	1132	0.8322	0.001
8087	11702	1149	0.9437	-88.056
10426	11702	1149	0.9778	-0.000
11702	11963	1149	0.9633	-44.024
10426	11963	1149	0.9634	-44.024
8087	11963	1149	0.9332	-132.080
8087	10426	1149	0.9421	-88.056
7769	10462	1183	0.7631	114.069
3573	6500	1197	1.0	0.001
493	2652	1217	1.0	-0.001
1276	7623	1243	0.8739	0.000
2193	3463	1264	0.8561	0.000
3991	8020	1281	0.925	0.001
1069	7972	1284	0.9777	0.000
189	2090	1293	0.9958	0.000
1251	9488	1307	1.0	-0.000
3938	7899	1479	0.9384	44.004
